keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
revisionist history,1530,1662,1576,633,1293,150.30000000000018
empowerment,1530,1662,1576,634,1293,150.20000000000013
police detective,1530,504,842,1391,336,150.10000000000016
weather manipulation,1530,1662,1576,635,1293,150.10000000000016
motorsport,1530,1662,1576,636,1293,150.00000000000023
ambiguous,779,55,153,61,26,150.0000000000001
school teacher,1530,1662,1576,1391,916,149.9000000000003
incheon,1530,1662,1576,1391,917,149.70000000000027
missouri,1530,1662,1576,639,1293,149.70000000000005
giant ape,1530,1662,1576,1391,921,148.90000000000023
king kong,1530,1662,1576,1391,921,148.90000000000023
female police officer,1530,1662,1576,1391,923,148.50000000000006
eroticism,1365,635,1227,1011,438,147.80000000000015
revolution,1530,1662,655,659,1293,147.7000000000002
criminal,891,1097,178,447,478,147.6000000000001
ritual murder,1530,1662,1576,662,1293,147.40000000000012
autofiction,1530,1662,1576,1391,929,147.30000000000024
istanbul,1530,1662,1576,664,1293,147.2000000000002
colony,1530,1662,1576,668,1293,146.8000000000001
tyrant,1530,1662,1576,1391,932,146.7000000000002
giant,1530,1662,1576,669,1293,146.7000000000001
beast,1530,1662,733,670,1293,146.6000000000002
pregnant woman,1530,1662,1576,671,1293,146.50000000000006
school life,1530,1662,1576,1391,934,146.3000000000001
musical comedy,1530,1215,1576,1391,711,146.20000000000016
troll,1530,1662,290,1318,974,145.60000000000016
high technology,1530,1662,1576,682,1293,145.40000000000015
morocco,1530,1662,1576,683,1293,145.3000000000003
neurosurgeon,1530,1662,1576,684,1293,145.20000000000013
protection,1530,1475,395,1391,846,145.2000000000001
jewish family,1530,1662,1576,1391,940,145.10000000000002
animal horror,1525,1662,1576,676,1293,145.00000000000003
elementary school,1530,1662,1459,694,1293,144.2000000000001
freedom of speech,1530,1662,1576,697,1293,143.90000000000006
based on anime,1530,1662,1329,698,1293,143.80000000000007
romantic drama,1530,1662,1576,1391,947,143.70000000000024
south america,1530,1662,1576,699,1293,143.70000000000013
animation,1530,1662,1576,1391,948,143.5000000000003
russian spy,1530,1662,1576,701,1293,143.50000000000023
shrinking,1530,1662,1576,702,1293,143.40000000000023
mmorpg,1530,1662,1576,1391,949,143.3000000000002
co-workers relationship,1530,1662,637,703,1293,143.30000000000007
didactic,1530,1662,1576,704,1293,143.2000000000001
bookshop,1530,1662,1576,1391,950,143.1000000000003
family drama,1530,1498,1576,541,1293,143.10000000000022
evil king,1530,1662,1576,1391,951,142.90000000000012
bhutan,1530,1662,1576,1391,952,142.70000000000022
hurricane,1530,1662,342,711,1293,142.50000000000017
private investigator,1530,1662,772,713,1293,142.30000000000013
found family,1530,1662,1576,1391,955,142.10000000000008
hiking,1530,1662,954,717,1293,141.90000000000006
tutor,1530,1662,1576,718,1293,141.80000000000007
female assassin,1530,1662,1576,1391,957,141.70000000000005
livestream,1530,1662,1576,1332,988,141.40000000000026
government agency,1530,1662,1576,724,1293,141.20000000000022
sexism,1501,1662,1576,667,1293,141.10000000000016
shinkansen,1530,1662,1576,1391,961,140.9000000000001
accidental death,1530,1662,1159,727,1293,140.90000000000006
capture,1530,1662,1576,728,1293,140.80000000000013
black humor,1530,1662,1576,729,1293,140.70000000000033
lawsuit,1530,1662,1576,730,1293,140.6000000000002
female cyborg,1530,1662,1576,731,1293,140.50000000000026
objective,1530,1662,1576,1391,964,140.30000000000018
city life,1530,1662,1576,735,1293,140.10000000000034
personal relationships,1530,1662,1576,1391,965,140.10000000000034
feel good,1530,1662,1576,736,1293,140.00000000000014
ceo,1530,1662,1576,739,1293,139.70000000000027
crowdfunded film,1530,1662,1576,1391,970,139.10000000000016
farmer,1530,1662,725,745,1293,139.10000000000014
assassination attempt,961,1662,427,498,848,139.00000000000003
abandoned baby,1530,1662,1576,1391,972,138.7
las vegas,1315,607,750,617,617,138.6000000000002
east asian lead,1321,1107,370,1391,487,138.40000000000003
gender roles,1530,1662,1576,1391,975,138.10000000000014
based on short film,1530,1099,798,978,900,138.10000000000005
rifle,1530,1662,770,756,1293,138.00000000000026
giant robot,1530,864,1337,1001,772,137.9000000000002
posing for a portrait,1530,1662,1576,757,1293,137.90000000000012
post world war ii,1198,1662,1576,1391,644,137.9000000000001
workplace,1530,1662,1576,1391,976,137.90000000000006
diner,1498,1662,1057,1391,945,137.70000000000016
wrestling,1530,1662,1576,759,1293,137.70000000000002
new york,1530,1444,1576,1391,869,137.50000000000006
secret experiment,1530,1662,1576,1391,978,137.5
destiny,946,1662,1398,1391,394,137.49999999999997
cold case,1530,1662,685,762,1293,137.4000000000002
mythology,1530,1369,1562,804,1127,137.10000000000028
porn actress,1530,1662,1576,1391,980,137.10000000000025
porn star,1530,1662,1576,1391,980,137.10000000000025
farcical,1530,267,1576,1391,283,137.00000000000017
teenage romance,1192,1015,1576,1391,321,136.60000000000014
opioid crisis,1530,1662,1576,1391,983,136.5000000000003
photograph,1530,1662,396,772,1293,136.40000000000012
hamlet,1530,1662,1576,1391,984,136.30000000000013
father murder,1530,1662,1576,1391,984,136.30000000000013
music,1530,1662,1576,914,1223,136.20000000000005
jazz club,1530,1662,1576,781,1293,135.50000000000023
african american history,1530,1662,1200,1391,990,135.1
adolf hitler,1530,1662,1576,786,1293,135.00000000000009
disgusted,1530,1662,833,1391,991,134.9
abortion,1530,1662,613,790,1293,134.6000000000001
inter-korean relations,1530,1662,1576,1075,1152,134.30000000000027
homeless person,1530,1662,1576,793,1293,134.3000000000001
grandmother,1530,1662,1576,797,1293,133.9000000000003
country house,1530,1662,1576,1391,996,133.9000000000002
secrecy,1530,1662,1576,798,1293,133.80000000000024
godzilla,1127,1662,1576,1122,728,133.80000000000024
pennsylvania,844,369,57,152,284,133.70000000000005
motorcycle chase,1530,1662,1576,801,1293,133.50000000000026
hearing voices,1530,1662,1576,1391,998,133.5000000000001
catholic school,1530,1662,1576,802,1293,133.40000000000023
ritual,1482,1662,1576,707,1293,133.30000000000024
earthquake,1140,1622,1576,1237,666,133.30000000000007
french police,1530,1662,1576,805,1293,133.10000000000022
heist,477,1662,140,371,457,133.10000000000002
evil tyrant,1530,1662,1576,1391,1000,133.1
home invasion,1102,910,516,574,605,133.00000000000014
hybrid,1530,1662,1296,807,1293,132.90000000000015
soul music,1530,1662,1576,1391,1002,132.70000000000005
rhythm and blues (r&b),1530,1662,1576,1391,1002,132.70000000000005
sardonic,1530,473,1576,723,742,132.60000000000016
psychological disorders,1530,1662,1576,811,1293,132.5000000000001
circus,1530,1662,1104,813,1293,132.3000000000001
endurance,1530,1662,1576,814,1293,132.20000000000033
determination,1530,1662,1576,814,1293,132.20000000000033
end of the world,1530,574,494,834,739,132.20000000000013
false accusations,1530,1662,1576,816,1293,132.0000000000003
hollywood,546,1662,924,619,408,131.90000000000003
interracial relationship,1101,1662,1576,764,891,131.80000000000007
global warming,1530,1662,1125,1391,1007,131.70000000000005
space adventure,1530,1662,806,1391,1008,131.50000000000017
chef,1530,1662,1463,1377,1016,131.30000000000004
street race,1530,1662,599,824,1293,131.20000000000033
meteorite,1530,1662,1576,1391,1010,131.10000000000014
charles manson,1530,1662,1576,825,1293,131.1000000000001
manson family murders,1530,1662,1576,825,1293,131.1000000000001
dysfunctional family,919,269,581,392,202,131.10000000000008
flood,1530,1513,1013,677,1293,131.00000000000014
1830s,1530,1662,1576,1391,1011,130.9000000000002
nezha,1530,1662,1576,828,1293,130.8000000000001
extreme sports,1530,1662,1576,830,1293,130.60000000000022
dementia,1530,1662,1153,1391,1013,130.50000000000023
comedian,1530,1660,867,831,1293,130.30000000000018
hallucinogenic drug,1530,1662,1576,835,1293,130.10000000000034
bird,1530,1662,1576,1391,1015,130.10000000000025
masturbation,1530,1311,890,485,1293,130.00000000000017
matchmaking,1530,1662,1576,836,1293,130.00000000000014
native american reservation,1530,1662,1576,837,1293,129.90000000000015
baba yaga,1530,1662,1576,839,1293,129.7000000000003
jazz singer or musician,1530,1662,1576,1391,1017,129.70000000000022
gothic horror,1103,1562,1576,1391,541,129.50000000000017
alien technology,1530,1662,1576,842,1293,129.40000000000018
storm,1530,1400,709,580,1293,129.40000000000015
dead dog,1530,1662,1576,1391,1019,129.3000000000001
miniaturization,1530,1662,1576,844,1293,129.20000000000013
formiga,1530,1662,1576,844,1293,129.20000000000013
ant,1530,1662,1576,844,1293,129.20000000000013
gifted children,1530,1662,1576,848,1293,128.8000000000001
political corruption,1530,994,1576,785,992,128.50000000000014
bar,1530,326,1576,1041,531,128.30000000000018
female villain,1064,594,706,256,592,128.2000000000001
lighthearted,998,310,174,894,65,128.20000000000005
2000s,683,673,1070,443,158,128.00000000000009
hometown,1530,1662,1576,1391,1026,127.90000000000028
dissociative identity disorder,1530,1662,1576,858,1293,127.8000000000002
power outage,1530,906,582,752,968,127.8000000000002
summer,1270,221,1274,92,696,127.70000000000013
family estate,1530,1662,1576,1391,1027,127.70000000000007
multiple personality,1530,1662,1576,859,1293,127.70000000000003
writer's block,1530,1662,1576,1391,1028,127.50000000000016
child protagonist,1530,1662,1475,862,1293,127.40000000000018
haunting,1530,1325,1275,1391,860,127.40000000000013
holiday season,1530,1662,1576,864,1293,127.20000000000032
1850s,1530,1662,1576,1391,1030,127.10000000000026
death of son,1530,1662,1576,1391,1031,126.90000000000013
magic mushroom,1530,1662,1576,1391,1032,126.70000000000012
suicide mission,1530,1662,1576,869,1293,126.70000000000003
acid,1530,1662,1576,870,1293,126.6
oslo,1530,1662,1576,1391,1033,126.50000000000018
semi autobiographical,544,1379,719,969,117,126.40000000000002
female spy,1530,1662,1576,873,1293,126.30000000000003
sex,1457,1074,966,1391,668,126.10000000000011
docudrama,1530,1662,1576,1197,1132,126.10000000000001
group of friends,1356,1460,549,326,1293,126.00000000000027
madness,1530,1662,560,876,1293,126.00000000000017
dysfunctional relationship,1530,1662,1576,1391,1036,125.89999999999996
class differences,1017,1662,1186,391,1024,125.70000000000007
stabbing,1530,1604,1183,822,1293,125.60000000000016
the white house,1530,612,1492,741,839,125.30000000000007
old man,1530,1662,1576,886,1293,125.00000000000011
investigator,1530,1167,1576,1391,794,124.80000000000014
american dream,1530,465,1576,1391,443,124.80000000000011
bank,1530,1662,343,889,1293,124.70000000000012
tyrannosaurus rex,1530,1662,1576,892,1293,124.40000000000023
power dynamics,1530,1662,1576,1391,1044,124.3000000000003
comedy thriller,1530,1662,1576,1391,1045,124.10000000000028
nuclear missile,1530,1662,1576,897,1293,123.90000000000028
grave digging,1530,1662,1576,1391,1046,123.9000000000002
alps mountains,1530,1662,1576,898,1293,123.80000000000008
coping mechanisms,1530,1662,1576,1391,1048,123.50000000000027
box ring,1530,1662,1576,901,1293,123.50000000000014
sociopath,1124,1662,120,1391,643,123.30000000000024
psychological horror,487,1662,1576,675,364,123.30000000000007
survivalist,1530,1662,1576,903,1293,123.30000000000004
harsh,1530,191,858,1391,314,123.20000000000013
deadly snake,1530,1662,1576,1391,1050,123.10000000000014
fireworks,1530,1662,1576,906,1293,123.00000000000021
forty something,1530,1662,1576,907,1293,122.90000000000002
alien attack,1530,1662,1576,908,1293,122.80000000000024
underwater,884,1393,1576,722,606,122.70000000000023
new york state,1530,1662,1576,989,1253,122.70000000000005
snowstorm,1530,1662,1576,910,1293,122.60000000000021
alzheimer's disease,1530,1662,551,1391,1053,122.50000000000036
homeless,1530,1662,1576,915,1293,122.10000000000022
halloween,756,958,1205,575,338,121.90000000000015
kgb,1530,1662,1576,918,1293,121.80000000000017
repressed trauma,1530,1662,1576,1391,1057,121.70000000000013
dreamer,1530,1662,1230,920,1293,121.60000000000015
new york subway,1530,1662,1576,1391,1058,121.5000000000004
foster family,1530,1662,1576,921,1293,121.50000000000017
exorcist,1530,1662,1576,1385,1062,121.3000000000003
transhumanism,1530,1662,1576,924,1293,121.20000000000003
indigenous peoples,1530,1662,1576,926,1293,121.00000000000024
donghua,1530,1662,1576,1009,1252,120.90000000000025
mortality,1530,1662,1576,1391,1063,120.50000000000043
nun,1530,810,1576,1217,724,120.5000000000002
yeti,1530,1651,1576,922,1293,120.30000000000037
hearing impaired,1530,1662,1576,933,1293,120.30000000000031
rich family,1530,1662,1576,1391,1064,120.30000000000015
convent,1530,1662,1576,1391,1065,120.10000000000014
praying,1530,1662,1576,1391,1065,120.10000000000014
based on visual novel,1530,1662,1576,937,1293,119.9000000000002
activist,1530,1662,1468,1391,1068,119.50000000000024
anti hero,907,560,167,600,290,119.40000000000005
police investigation,1530,1662,1000,1391,1069,119.30000000000031
wish,1069,1662,465,1391,608,119.30000000000004
injury,1530,1662,1576,944,1293,119.20000000000003
looting,1530,1662,1576,1391,1070,119.10000000000016
fashion,1530,676,1576,1391,577,119.10000000000004
survive,1530,1662,1576,1391,1071,118.90000000000015
secret organization,1530,1087,792,373,1293,118.80000000000017
ambivalent,825,284,435,319,214,118.70000000000007
trapped,1530,1662,595,950,1293,118.60000000000015
figure study,1530,1662,1576,1391,1073,118.50000000000003
myth,1530,1662,1576,1251,1143,118.49999999999997
toy comes to life,1530,1662,747,953,1293,118.30000000000017
farm house,1530,1662,1576,1391,1074,118.3000000000001
rural setting,1530,1662,1576,954,1293,118.20000000000006
moon,1530,988,1169,1037,915,118.10000000000011
thanksgiving,1530,1662,885,1172,1185,118.00000000000004
illusionist,1530,1662,1576,957,1293,117.90000000000006
time warp,1530,1662,1576,1391,1076,117.90000000000006
bratva (russian mafia),1530,1662,1576,960,1293,117.60000000000024
dark romance,1530,1662,1576,1391,1078,117.5000000000002
condescending,1530,143,1545,854,587,117.5000000000001
young woman,1530,1662,1408,961,1293,117.49999999999993
sahara desert,1530,1662,1576,962,1293,117.40000000000012
theater play,1530,1662,1561,964,1293,117.20000000000029
destruction,1530,1313,1022,615,1293,117.20000000000022
tokusatsu,1530,1662,1576,1391,1080,117.10000000000011
assault,1530,1382,1576,686,1293,117.0000000000002
implant,1530,1662,1576,967,1293,116.90000000000023
drunk,1530,1091,1576,1391,796,116.80000000000015
casual,1530,1662,1334,968,1293,116.80000000000011
private detective,1530,1662,1576,970,1293,116.60000000000018
murder spree,1530,1662,1576,1391,1083,116.50000000000023
idol,1530,1662,1576,1391,1084,116.3000000000003
aircraft,1530,1662,1576,974,1293,116.20000000000033
sheep farm,1530,1662,1576,976,1293,116.00000000000028
lego,1530,1662,700,977,1293,115.9000000000002
understated,1530,1662,99,979,1293,115.70000000000014
defence team,1530,1662,1576,1391,1088,115.50000000000018
space station,1530,1662,753,1145,1211,115.50000000000014
terrorist plot,1530,1662,1495,982,1293,115.40000000000036
mass destruction,1530,1662,1576,984,1293,115.20000000000007
ecological disaster,1530,1662,1576,1391,1090,115.10000000000015
man hunt,1530,1662,1576,987,1293,114.90000000000018
ex-cia agent,1530,1662,1576,1391,1092,114.70000000000023
nonbinary director,1530,1662,1576,1391,1093,114.50000000000018
