keyword,closeness_co,closeness_vote_count,closeness_vote_average,closeness_revenue
pollution,0.6114351470250434,2087.513296648564,3.278147385947501,11.502740978418574
hard to kill,0.6113820476200791,1521.1689864833495,2.7123344292159755,10.534118852995812
board game,0.6113768704001072,1550.3325822018016,2.8302175657456035,10.939897276992555
college reunion,0.6113730702709842,575.2078543182904,2.8322492658529907,9.474827191198601
anti-fascism,0.6113730015480277,2451.0004459661145,3.1202434206581917,11.354785952234158
aura,0.6113591883631699,1676.5811397369837,2.743401688871222,10.577793632786339
mountains,0.6113503935614422,642.3870869409536,2.891744256153678,9.752882964200456
psychic vision,0.6113349130869574,2273.585371248491,3.2298841574751727,11.514711166572413
deep space,0.611280150263199,2472.0634147657993,3.034170801314672,11.727408849445453
nanking massacre china 1937,0.6112688078588718,658.0174989014711,3.0472661286208993,11.06911429925544
free spirit,0.6112652783170873,1821.5864843452764,2.9823591458284966,10.995536549305104
suicide mission,0.6112414503677295,2333.7016771164112,3.0789637713869817,11.262516916603262
rapist,0.6112263289218178,929.1069506918584,2.7406918310612958,8.423801542047006
revolver,0.611226311024913,1820.591827587277,2.873126033408261,11.306396905267665
military operation,0.6111961515253026,2382.3994251515123,3.0036905257073014,11.924510951626615
ex husband,0.611194468013697,1823.056358210367,3.0315875684428066,11.146659618129268
book of mormon,0.611176234292386,18.87333169514458,2.8985833001744865,9.759915719584098
mormon,0.611176234292386,18.87333169514458,2.8985833001744865,9.759915719584097
family dinner,0.6111725906586067,1254.7540842133544,2.9245732601615746,11.073556991433133
press conference,0.6111721296122126,2082.922384223944,3.092450974085922,11.297521256531242
holy water,0.6111526399307449,2054.969395359594,2.9980170609757097,11.234565676777788
moonshine,0.6111492570436731,1498.8070449621273,2.9836770269359,10.874194053033612
turned into animal,0.6111443742767001,1696.4509074161806,2.981414114936312,11.199294455644448
weight lifting,0.6111338334211092,1620.7020927232277,2.795123799090142,10.329682526076772
real estate,0.6111133989438503,2169.99385317077,3.0425196642868295,11.190875906195998
skinny dipping,0.6111076807014949,1293.5633776176855,2.8326816620784867,10.644515425311788
legacy,0.6110766882623604,2030.4769814911556,3.1386906175409024,11.385059540514092
chinese mafia,0.6110612763491077,1686.643645150051,2.719232090623368,10.818184101659911
disembodied hand,0.6110459302667014,1533.5104592760279,2.9368122199774236,10.622870820300593
group therapy,0.6110361882296987,749.0228432809718,2.810863005705106,9.240891279347842
jail cell,0.6110250972103025,2395.9691086794573,3.287782015888379,10.98403680331054
north dakota,0.6110248442132371,627.6488406786525,2.9230723197531194,10.127564278909086
immigration,0.611018857113745,2183.7006890180696,3.238068456400563,11.22740546320743
dismemberment,0.6110118501228782,1742.3463497997177,3.1282622854709454,11.112515279966145
cult leader,0.611008771677801,1450.7596783933152,2.931624988507521,10.145452790031564
backwoods,0.6110079850459955,884.6437941171711,2.8865257263510626,10.939232110532807
uzi,0.610992122156882,2364.1422915561157,3.0096002066602052,11.639972248614399
juvenile detention center,0.6109877693654598,1390.7831934610558,3.0860355520620986,11.421860799791581
occupation,0.6109743890912793,445.9668718535376,2.958571514352922,10.405141958396314
barrier ice,0.6109503406108447,2196.037883894142,2.923417969761508,11.75586677900597
ice melting,0.6109503406108447,2196.037883894142,2.923417969761508,11.75586677900597
ukraine,0.6109491407166867,2207.4008152387933,3.072462128769572,11.396868718284269
diabetic,0.6109261383421093,1823.9324245540342,3.1504331281464872,11.146800606226147
irish mob,0.6109116068253768,1563.5852352922036,3.1281461223426943,11.044308229679944
consumerism,0.6108204306071962,1602.3761457685998,3.0020222194588104,11.399551267735767
farming community,0.6108164369662448,1277.3924280662377,3.0335411641118912,10.614541580446511
surveillance specialist,0.6107936088723661,2132.323817749053,2.9778667437174855,11.369145330933105
vulnerability,0.6107924814073477,1638.5563582256748,3.223719047203164,10.497523421034632
evil force,0.6107897916046584,2024.774837773642,3.00732730380069,11.322858196956368
apparition,0.6107878273083621,2469.4590715988566,3.109387041400534,11.855102586877527
magic spell,0.6107705475859634,2494.4458443889785,3.232737663087783,11.763980166081286
fear of death,0.6107515734797098,2107.8198436357193,3.111817146569379,11.57821471896739
liberation of prisoners,0.6107315093279246,2169.117222679684,3.127380247778368,11.789027561425588
quadriplegic,0.6107021547742608,2403.621055702878,3.3032754474190624,11.4493048569984
disabled person,0.6106996651038327,1399.6180981638056,3.0674068349074783,11.350268766132405
mortuary,0.6106631839339824,1620.0116472012858,3.002435192862876,10.848177140129037
missouri,0.6106610511210872,2204.8813170295475,3.2789414305977553,11.344480765617105
acid,0.6106591191379476,2147.737765284955,3.0465986329487125,11.36629963069473
backwards,0.6106416716405134,2207.5289797712408,3.0201008739203794,11.323736137177631
prophet,0.6106389850983733,178.89823022373088,2.8043896763305427,9.756990350862997
pub,0.6106381735644025,1828.415408662749,3.2454304915779875,10.645766556485093
parachute,0.6106020976096017,2172.7962133124233,3.0345453341171615,11.539006990124582
favor,0.610595407490307,1887.8559794181192,2.947825871683406,11.15438439636252
missionary,0.6105799955813216,1679.8391398307972,3.1444911999185416,11.127762047540083
mobile home,0.6105782120250408,1072.4074267277977,2.9470717820776375,10.656587764758823
low budget,0.6105725814505555,1108.0166629323917,2.9779119929223055,11.046370563085617
jury trial,0.6105408854182859,960.9930109779007,2.862570491988224,11.000560543539203
human evolution,0.6105386715747847,2320.897065709907,3.0409321169588943,11.393308043236795
stronger villain,0.6105368185604485,2316.2271280343507,3.2164975226445454,12.131290898774916
tape,0.6105297772871302,1887.4551783200277,3.0092519704266327,10.945057808651168
gladiator,0.6105158340769414,2432.9378495826054,3.1354434102164754,11.623479138920871
beautiful landscapes,0.6104511284931424,695.4513513466993,3.112450649324854,10.77723529079887
claustrophobia,0.6104283150866279,1669.5822079463442,3.0057349138902736,10.598977315726366
groupie,0.6104192623137471,1444.2946553887948,3.1063048097541954,10.770313122584428
buried alive,0.610388871179454,921.3972993533254,3.122253917592931,10.336901661720557
australian bush,0.6103725053902197,220.2805728346586,2.7258463604497822,9.97834127905117
rural setting,0.6103713035272031,1073.9867772012349,3.2322313944738665,10.32640100950179
new relationship,0.6103676759375037,962.030197925949,3.0723545273319997,11.251268801182274
outcast,0.6103539209859297,2167.3465625229796,3.294297753604319,11.533644115093104
recreational vehicle,0.6103334892745945,1918.4349348868325,3.0450068925155342,11.158128678376048
guantánamo,0.6103311380337052,1888.487420236024,2.9631484989885966,11.422213120184106
royal air force,0.6103061344611262,2403.660266816033,3.230506085881517,11.596038551049364
raf,0.6103061344611262,2403.660266816033,3.230506085881517,11.596038551049364
sword fighting,0.6103041641212111,1654.4288036319547,2.7628640787184904,11.553967558613367
aspiring writer,0.6103026777710435,1444.0140677682168,3.2152997683008655,10.760067353323604
person on fire,0.6102858033861086,1938.4524777050021,3.263625913514234,11.228391013775735
social realism,0.6102769065374577,2548.7406622033227,3.270533434890212,11.878164586419157
bhutan,0.6102410250726932,1783.5134334100678,2.9805175518673797,11.514536865532625
whip,0.6102290836131627,2073.3861789911775,2.94322849818641,11.278077059644799
displacement,0.6102164573876948,471.0150793659306,3.1201506039763585,11.821423727630846
prophetic,0.610185248439978,2548.7406622033227,3.2747512747378456,11.882667483188861
battle of wits,0.6101772886663465,596.6847236844023,3.1839288746682386,10.572066156847702
fandom,0.6101704016782054,1576.9867697555562,3.2175530485921007,11.117909129359909
invention,0.6101461153761667,1736.224381284428,2.934194527028006,11.133316736208506
giant snake,0.610137078131268,2492.2861173184024,2.9684676213776675,11.736686468916096
horse race,0.6101358073344185,1748.720616589654,2.9706982911948265,11.177987841131452
conscience,0.6101313305051833,1742.4322720143489,3.1950119565935324,11.005624519864256
undead,0.6101294352835098,1679.9301470621092,2.9782300744217385,10.85690745928175
arrow,0.6101178113112423,1941.3455768270514,2.98621847169027,11.278834920689187
earth in peril,0.6101083775986441,2096.357447331954,2.9049299246573947,11.469549712265707
radiation,0.610041622832592,2176.200675959309,2.9836753416591524,11.352520932500667
blind date,0.6099898478981614,1570.4968781724458,3.0034336157353945,10.820290408242125
sperm bank,0.6099845991250138,2061.049956271532,2.8438986620183537,11.326885157339024
insane asylum,0.6099438981126071,1376.4978937845933,2.865296796510268,11.323513869592757
flute,0.6099434271796438,1240.9564433906487,3.027220201346118,10.79642024839289
victory,0.6099189162821689,1568.4892419532657,2.8916135850998708,11.207198614518315
manager,0.6098897407965188,590.4194092031081,2.8519401817925063,10.288225656013896
mall,0.6098866332814087,1333.6392919468565,2.705591845106648,10.868017063762299
precocious child,0.609875956391938,2287.3085554136765,3.115985226192325,11.478262271972472
surprise,0.6098336761950461,1735.0558076635375,2.969389055658747,11.270621953747481
rocket launcher,0.6098249729927083,2002.4568728117113,2.901802844354021,11.503543791524727
burn injury,0.6098023974986667,2351.634407469504,3.1277851814269373,11.784612814909297
crime syndicate,0.6098008550814769,1686.5388962677462,2.965065810760628,10.81954336230273
broken elevator,0.6097880587521567,1447.1008748185454,2.867803715310112,10.821227709707207
dead brother,0.6097840869982475,2400.1473026432045,3.288189506762034,11.713073335115046
female cop,0.6097746498765421,1658.8334225530714,3.0291671108448828,11.319395601073154
evil dictator,0.6097164312336619,1858.8508857621161,2.9033638494668463,10.587897777455328
custody battle,0.6097096294302362,1745.03820210177,3.0907788092158928,11.316308557998195
missing son,0.6097090629695404,2148.494921720412,3.1009427357650106,11.4532825309723
secret experiment,0.6096798783711367,1755.318636462003,2.943834654468077,10.988159933783296
james bond spoof,0.609677462569761,1551.6652192054416,2.813402351272605,11.273221384830556
house arrest,0.6096316983275314,2337.4941983896456,3.0355096433199127,11.704341649708118
sledgehammer,0.609614640161218,1820.7066072309851,2.82066329310318,11.305232914656251
super 8mm footage,0.6095967201715147,1985.211590435189,3.0355197160489555,11.272399715880576
appalachian trail,0.609591422852563,865.8323743183756,2.8440808526171946,10.618240688423285
poker game,0.6095839452109449,1920.823128758228,2.9477929104851284,10.117661462833551
stepmother,0.609579380404679,1479.0907804592525,3.032495180212441,10.514000521286334
fast car,0.6095747364087731,2042.0330612346097,2.908081729797995,11.717923244716033
downfall,0.6095493693818547,993.4318363069422,2.802889500601881,10.87036736326672
generational,0.6095467532344321,710.0523735090926,2.862864979717203,9.82943883461644
car dealer,0.6095321350464072,1757.9332451192338,3.133667675293357,11.071387878480255
sadistic psychopath,0.6095299206314798,1279.776612556868,3.0363824409422437,11.127229616093834
vengeful ghost,0.6095260666631209,1293.313842938818,2.995860421249046,11.108185057955684
dreamer,0.6094883499804062,2168.354473702079,3.237765789837639,11.537806094140269
reminiscing,0.6094852575321287,1045.1826981799513,3.156610424362077,10.62340263426515
midnight sun,0.6094799917714935,2020.097267260631,3.116786057792077,11.078691805936634
first kiss,0.6094752520841866,2080.8240857081682,3.2935884476103707,11.036369750952618
divorced man,0.6094656742466945,2057.715834283487,2.89292379444046,11.348568635694182
fbi operation,0.6094058197714869,1690.9393912619964,3.009397032824401,10.948908664892205
utopia,0.6094004814168744,2059.363642836343,2.8783292273502354,11.55142763487047
imperialism,0.6093934631382056,476.8640718867425,2.950012022008275,11.086954704065134
auction,0.6093837870730039,1848.8807952186137,3.14996820283024,11.086030876917123
mysterious force,0.6093800281537433,2374.3374672765376,3.036534242890432,11.633983655183844
carnage,0.6093383099262755,2232.8885282568576,2.964319755996004,11.615875575403907
penalty,0.6093281567122514,1512.8751402145872,2.971718379101629,11.185851071524278
irish,0.6093269311455718,1844.0137379934624,3.1052254914973187,10.31291896411553
milf,0.609311858414039,1739.2679226862292,2.9960543138292195,11.352370540183749
grad school,0.6092976107547908,1334.4846867996448,3.1686274520949196,10.804091171432557
self-defense,0.6092866421188146,1560.025103371068,3.0893295763565716,10.752731322888145
dead father,0.6092699656305832,1944.3949378170305,3.079673674955739,11.302184184241844
autocracy,0.6092544845672729,2052.554914789991,2.958298599747654,11.54239059228515
grieving widower,0.6092498723451151,1846.521347611673,2.9442261473335627,11.026479514814325
mountaineer,0.6092409439202606,924.004394171324,2.708068321104943,11.026906741985528
islam,0.6092223678707261,780.6342169199955,3.151234235920892,10.982589922612851
secluded beach,0.6092023058550758,1804.25031283971,2.9332060540726608,11.012859497981314
coral reef,0.6092023058550758,1804.25031283971,2.9332060540726608,11.012859497981314
wild animal,0.6091803589250965,2284.7456330600435,2.9495991048942063,11.908336311114569
drag queen,0.6091652947460078,1140.446437710819,3.018784012021893,11.031935004179513
girl power,0.6091632619861109,1697.8604530881767,3.154547118791809,11.103686539736692
park,0.6091489678340002,2476.528280674057,2.905776193077155,11.99955094272264
working life,0.6091417944694393,2188.861002059725,3.114853042243138,11.350156225135622
cartographer,0.6091404546533883,2342.6632723423163,2.7823921716961797,11.848438285528655
male stripper,0.6091339663466707,1447.4868319687057,2.8159521045651768,11.106741160383052
mother daughter reunion,0.6091139822647537,1251.4363635836119,3.179901780976714,10.985740053476524
blind man,0.6090811034180682,2334.030418788657,3.010634346736166,11.282140243456164
fashion design,0.6090754207511032,1591.9964709999322,3.1110407458683698,10.487831919471077
servant,0.6090544215081855,2205.273403465947,3.1312441057124416,11.016504689205378
failure,0.6090485829595476,2382.3557977384366,2.8407628887499556,11.909845975861463
opposites,0.6090089934856994,1659.1217366597784,2.9722030446397647,11.328600055652485
individual,0.6089913316858914,2005.805200298344,3.138199973165603,11.078088665637809
fable,0.6089803566044178,2410.0479210300327,3.20379850711001,11.810721231147369
travel writer,0.6089789687673408,1280.8737627018284,2.8865933137758115,11.242776616588806
free will,0.6089667360363032,1874.1762139115199,3.0776706187888605,10.669151924200634
draining souls,0.608914713397636,1997.5146725674297,2.835527273616483,11.26145252432276
eye operation,0.6088963309110558,1135.830437209211,3.0609618888105743,10.678945474386031
emotional abuse,0.6088888376361337,2379.870606757663,3.3504243443333515,10.714360673654225
held hostage,0.6088384689893384,883.9053868510557,2.8283303973782603,10.479277788530235
cliff,0.6088330530100913,1735.7633107069212,2.9943674613311684,11.37494221123707
nsa agent,0.6088164824442017,1926.9291661620084,2.8779704718057944,11.532803140316148
celibacy,0.608806184970704,1552.212177422978,3.133788637321985,10.623949701656949
unlikely lovers,0.6087997606155351,1240.880780546083,3.090920605597563,10.655982275571986
indigenous peoples,0.6087680675295456,1299.1212686049437,3.0111150122911208,10.622316771112818
high school reunion,0.608745136747306,1888.9645190447986,2.8003050137017516,11.362949598749335
naked,0.6087445964728795,2252.248001955541,3.2218005397926244,11.320084097307824
burning,0.6087212008659937,1429.2311072334064,3.203229195307207,11.122359802772378
child driving car,0.6087173559281605,2492.164510388588,3.0546189292902763,11.761198593646872
pay phone,0.6087026383339681,1551.386453153294,2.888912066681763,11.023073385559766
aquarium,0.6086912942361401,1013.4421183609218,2.852737177389541,10.830883707907164
roller coaster / rollercoaster,0.6086717407154805,1693.8533920338689,2.809383213129415,11.076615590301284
adrenaline junkie,0.6086665472548282,1698.313931699399,2.81214237182645,11.559691294759762
envy,0.6086471483929368,1940.1333325629641,3.037321133920861,12.00482616628076
guitar player,0.6086466392177339,2021.5321835057828,3.0280772221262158,10.88827195188107
ballet school,0.6086374943474337,1757.6823778257617,3.2669309449915853,10.936463856384245
boyfriend,0.6086351530561224,1476.9740128242124,3.172176532846779,9.987628698866576
ghost child,0.608634559220375,886.2001344402046,2.8478811455251183,11.237803918176336
cargo ship,0.6086246853749699,2298.8317079743706,2.9899400045668725,11.416761701855402
dinner,0.6086229197101591,1869.3621119578354,3.012219473504853,10.815465930240588
british empire,0.6086176402119159,2408.843910035923,3.134550058963746,11.096003505230204
publisher,0.6085976257102355,1754.722655414184,3.111591269234761,11.156882627068267
basketball player,0.6085636592161577,1691.4139937247205,3.077747512318523,10.967704369821742
juvenile delinquency,0.6085530956316823,762.7224510818822,3.062856320337287,10.649039988002052
stasis,0.6085521230391597,2261.2628051880806,3.0774215835324257,11.48117687246023
handcuffs,0.6085384156309321,1643.6999510458954,3.0040921715518327,10.888436068387838
foster parents,0.608532005109952,1282.337461981607,3.059212917464141,10.864238713945753
moving back home,0.6085225587238422,1154.119858405009,2.8532870374938635,10.70023448950749
b movie,0.6085104406763574,1363.5076691835116,2.4551819183133063,9.874255033043482
car wash,0.6084989911586374,166.58163495664243,2.850196698392339,10.150619265221374
hanging out,0.6084874357460741,1281.210137484579,2.782880449815089,10.926568223538224
pattern,0.6084794898293863,2057.659697055101,2.807371073750322,11.32721821646953
puritan,0.608465607996835,2024.9883850334272,2.926842368082131,10.504756272336962
anger management,0.6084634508760528,1617.7829745422302,2.9299514360172205,11.381416394765454
drug,0.6084611791956573,1833.0595558510513,3.0847076214112255,10.844630283107794
bittersweet,0.6084538193389953,2396.029806331185,3.33486771559278,10.99022103874227
evil robot,0.6084305304062808,2510.9036359654638,2.9045549828425554,11.931720622216604
barbarian,0.6084280598564693,1149.6127788302392,2.916905947025769,10.823164686060135
urban,0.6084249495677425,2409.9270503634975,3.1768656870127807,11.805780716981928
nuclear bomb,0.6084069046836025,1907.1488948310478,2.8041407557329676,11.09165665606622
actress,0.6083978968972487,1832.9481447613182,3.1718187064029206,10.834376760584645
taser,0.6083869706648123,1845.2474852459807,2.7265632392024903,10.861863345647528
handcuffed,0.608382466156781,690.0201287311927,2.976493962910676,9.217545264953833
the twisted childhood universe (tcu),0.6083526898158661,375.1788135227316,2.6598565468476525,10.065014949173829
crucifix,0.6083514460766097,2272.7072329880302,3.084871196436705,11.39147570749088
cruise ship,0.6083469020607459,1705.1335401456397,2.843037574160688,11.469028402923522
soho london,0.6083373890515235,1591.8730703203607,3.0871825445668692,10.485953870124648
superhuman abilities,0.6083350658833394,1763.946506441695,2.723272543565935,11.228682482797138
divorced parents,0.6083157351772215,962.0974775533834,3.0280292522861045,11.273155537660108
dead parents,0.6083156531376334,1983.1672731386568,3.13142726629073,11.295051972247347
tricycle,0.6082969268201459,1447.675177264559,2.632474077702531,11.178833915859666
multiverse,0.6082917685014726,1702.1148240519833,2.803095688388096,11.09602633780946
raccoon,0.6082906228083532,2067.2512130739437,3.1127804917606525,11.786875196098412
dollar,0.6082829303234362,1180.8786053338442,2.949773670770575,11.064716331442604
told in flashback,0.608270007473436,2299.061207283462,3.1131740903148475,11.556656033007982
dysfunctional marriage,0.6082694398559179,2205.4827979256643,3.1166559122260793,11.536234489298147
look-alike,0.6082578641865324,2052.384993190002,2.7985000973005665,11.498662437269205
rebellious daughter,0.608250416059442,2326.7835075724233,3.1779472330271368,11.588473726703874
poltergeist,0.6082256107352543,1265.7288119221018,2.5782086494038956,11.174391731570598
incompetence,0.6082151329368418,1750.5781425213333,2.7315043993581205,11.222211000668029
drug overdose,0.6082127705114019,1237.4564999604686,3.015608832476727,9.731920631305906
political assassination,0.608200843718158,1773.4570747111093,3.1080277818269133,11.190017937007012
walkie talkie,0.6081768686338322,939.8833939245523,2.9546959872851892,9.613979863376764
foster mom,0.6081693966386311,844.3322687827332,3.0823449709677844,10.495026084346737
evil spirits,0.6081661499651092,1125.6156329074838,2.8675051824219975,11.271280963719509
gang violence,0.6081574298827607,1154.934082098564,2.9681205316796238,9.68413623591934
scholar,0.6081543087526488,2459.752716149689,3.0033726200658535,11.789535705336508
proving oneself,0.6081523730871411,1697.630434084209,2.963176377658201,11.095608544458788
international crime,0.60815176516259,341.73348955494487,2.982111887153771,11.050751495827592
male virgin,0.6081497119113779,1168.8301334514626,3.022129573702673,10.357187674951255
alienation,0.6081076787061286,1424.3470956131303,3.0039747866235693,10.869344488131617
voyeur,0.6080323895455007,1408.3103996442214,2.8446301752952468,10.68659223970637
direct,0.6080230675594682,2395.9691086794573,3.265165077140678,11.014175643204913
shopping,0.6080227810305868,1691.2501416367002,3.009930329010543,10.994751011203524
undertaker,0.6079909958374178,919.8139045266636,2.9620355128185736,10.50369151471698
eaten by animal,0.6079691542383774,1322.2169848558606,2.794800996256718,10.768088782324888
cataclysm,0.6079590079855447,1846.671359173778,2.936665046826677,11.398155873768085
tennessee,0.6079436500864212,2495.1107638977956,2.9936131813394184,11.75587547431348
ethics,0.6079386897330881,2239.1582108037737,3.0780636814043114,10.742408810573615
sunrise,0.6079330362532871,1435.165344808741,2.8863000785294703,10.823208823237273
female cyborg,0.6079257650998072,2324.476729188523,3.122723203386483,11.47239307878499
interpreter,0.6079211471850811,1463.6879005073035,3.1743153748604738,10.513649414505101
ancient,0.6079160791884991,2126.483431662977,3.077861499357657,11.458890627368957
child molestation,0.6079026797504953,1742.3463497997177,3.0946133290314397,10.991190003584864
pathologist,0.6078578466683513,1728.3817901462412,2.879956632951607,9.952220695604293
identity crisis,0.6078515836495197,1239.5676492915495,3.2139870007215525,10.144839031904135
jet fighter pilot,0.6078470416473963,1845.2592005325937,2.790158687232416,11.091847446513013
tape recording,0.6078449594476701,1428.5312108864782,2.9367087799314824,11.073793548820158
distrust,0.6078440451356489,2324.501854993568,3.237644948904772,10.780468017444276
bell,0.6078288387612931,1948.000475729112,2.8645548912211183,10.917561187452598
monster island,0.6078242662466788,2285.521659091986,2.789728476431007,11.90701391693922
hand drawn animation,0.6078154867354658,1287.3297487670723,3.3926907322679454,11.266820137992928
bosnia and herzegovina,0.6078113996492323,1008.7204828815898,2.7941908692692334,10.904660305340215
escape artist,0.607808199569958,1744.7584123020442,2.9280629494899837,10.854028514316623
indian territory,0.607799590311845,1282.7781682286588,2.8464011232439552,10.966133795477342
dmz,0.6077897029757154,1604.6981689720797,2.6639432887205503,11.553554824070893
bulimia,0.607781501184563,659.3475586737935,2.7570676363952735,10.034247286037674
dead grandfather,0.6077560965593527,1790.9062261001372,2.9702755898511457,11.284752324631874
daydreaming,0.6077499962443653,2024.1290822704339,3.1000582266583754,10.758990341111652
ball,0.6077286773790853,1235.6670473308766,2.990934760982079,11.113191940959947
water monster,0.6077258799746295,1185.2933042660447,2.641424383472155,10.773190864591893
subway tunnel,0.6077195547478685,1501.7935121084804,2.880591983157733,11.05726299329181
retirement home,0.607681016472207,718.9134000421247,2.92601267003591,10.83899962843581
abused child,0.6076675819767928,1602.3758690062289,3.1267862168200424,11.392117043982251
elderly man,0.6076481428005748,1538.21742721508,3.0966359280820397,10.633504300671323
old friends,0.6076327012220751,1401.5770437041547,2.944183383711475,10.618181363865766
hidden past,0.6076263649078593,440.56954794046715,3.045938500500656,10.611533703167924
talent show,0.6076192111863439,1637.6499009621357,2.8288896871578486,10.887261422724045
purgatory,0.6076117524855594,1405.4851492180562,2.9647188170936625,9.374826196905735
playing piano,0.6075999156919959,2176.522719332643,3.0978914833277553,10.998946289989886
little boy,0.6075994686111271,1154.3464619187093,3.23697907181849,10.739704809895663
healing process,0.6075992786110684,2024.397012948658,3.192355978758971,11.339482990502278
boy,0.6075955989146796,2449.8956202152367,3.2594876578195793,11.619828396338368
epilepsy,0.6075765475740493,1428.9957233974944,3.0537064893278765,11.083208308559442
trumpet,0.6075667925726383,145.1016341555615,2.8016331731765667,10.14814411703548
storytelling,0.6075596977004195,1591.950108662872,3.2035926287056866,10.9700743860165
electric shock,0.6075577040911271,1457.1648266963264,2.6992768702512953,10.642854395228865
seal (animal),0.6075413916184995,2069.611538706542,2.7937218376123,11.773386778321475
handicapped,0.607515399860533,1580.6054227789784,2.981217501442399,11.136801756238908
lottery,0.6075150190738013,739.4209809698498,2.5444349760704164,10.656973338014243
traditional family,0.6075030135778673,1334.4846867996448,3.0475801883131948,10.80208356527315
rich man,0.6074821233624088,1887.702439796222,3.006533164748847,11.128566944426842
magic world,0.607473208993984,1287.3125077617042,3.0392349942279697,11.265453162771822
escape from jail,0.6074676600613702,2287.061576602979,3.084835579447965,11.497852666747265
bank teller,0.607462836014805,2138.4482020319706,2.892810226217003,11.053090050254298
factory,0.6074597299971992,1777.2780201633868,2.9584124912350966,10.93763367170165
curiosity,0.6074542467243575,2286.9750917062224,3.0336525380312316,11.463004754974573
photojournalism,0.6074413015847968,1642.5768681837296,3.197572189946432,11.063094736381723
experimental cinema,0.6073747613907021,508.1301103645941,2.8756535887920993,9.93265405631012
civil war veteran,0.6073705987862278,1296.1694655026765,2.9938788611221874,10.753102661351738
twin sister,0.6073697647163477,1463.8905718453436,2.847401623234778,10.48578458642272
magical realism,0.6073635624464684,1287.1886990563942,3.108369912530104,11.274345142771912
family dog,0.6073542091288343,1982.6941771705417,3.1816013334901854,11.028032454827684
hindu,0.6073454574137785,240.7979406138561,2.955081901489816,10.410084696333788
psychological abuse,0.6073295194744989,1338.8546181271615,3.076426865065803,10.44490903506294
drums,0.6073109556450208,2379.744182609881,3.2329778709569745,10.799310213255703
long lost love,0.60730442087993,1557.0910421731683,2.836218798344717,11.504954340227737
camera,0.6073016126540811,939.7631464276272,2.934859389196005,9.964291770194773
struggling actor,0.6072909734478985,2330.309483902942,3.085664504082308,11.446188149855907
grave digger,0.6072829399163655,1149.355976764862,2.8923752904721654,10.311848237194544
isolated place,0.6072622719414486,1667.7014620246007,2.9447230101556396,10.952383014339157
egyptian mythology,0.6072620392118673,2008.659376295271,2.5648800136769476,11.42816553335221
sodomy,0.6072532021366798,245.9538966480368,2.96348560715175,7.706259365740974
allies,0.6072411060964668,2403.5873493217587,3.156212560998689,11.577081268550623
wedding party,0.607219513928577,1723.0837618092703,3.2097382818723115,11.288868170474265
policeman,0.6072181448316353,1450.887407066901,2.9597812922164493,10.809546929536946
nevada,0.6071970516024376,1969.0175294149522,2.9263365271511605,11.03266078937679
sidekick,0.6071881497204502,2193.027223163439,2.9737083595636897,11.845381128991628
riverboat,0.6071845422107748,1773.1779813036171,2.9326833321619157,10.602644505887357
energy,0.6071812480831942,2055.728745732625,2.872108321879277,11.151015858200596
team up,0.6071524040401478,507.12607871131775,2.8242942400213504,11.294430588373483
estranged,0.6071481686015564,572.0346813652211,2.751268003519837,9.925949111296516
war journalism,0.6071421622449454,1642.5902179685443,3.0250782330280237,11.066887724934789
weight loss,0.6071140384213842,1594.3484941384597,2.9613960691330496,11.227851766861287
commando,0.6071032068743472,2156.591979016495,3.013760058453981,11.196398122052942
british pub,0.607100726303183,2129.1732305290534,3.230928568575879,10.658949029855336
wild party,0.6070792745821092,1209.337716787313,2.83380492403507,10.96119823451796
shadow,0.6070533276684871,2092.9112884565984,2.705203994242892,11.729435205429933
axe,0.6070524333649072,1525.646598555647,2.6834970074886346,10.89571679857936
falcon,0.6070517806430913,2203.2799056853487,2.8104977789502907,11.385307948336102
congress,0.6070399544179461,1511.8764286747064,2.878842172664484,11.02321492321518
drawing,0.6070379725706502,1797.9140777203527,2.9970816259067914,10.956391819559885
dead child,0.607034731846199,1571.249469740652,2.971191502528966,11.076205528986636
munchausen syndrome by proxy,0.6070346120922774,1357.9505805258855,2.8142966596565704,10.8195280800444
condom,0.607013883437444,1619.992650342452,2.9740370182656646,10.584453908032792
gun fight,0.6069949897558498,1169.850817716827,3.08899057925272,11.065205209610966
truth or dare,0.6069911626719681,1638.5563582256748,2.804932624588088,10.487597707953597
fast food,0.6069865829081871,1810.6174158492008,2.9558920768389396,10.44533525713628
rhode island,0.6069807474997833,2272.7072329880302,3.0318910629024165,11.3921446236616
driving school,0.6069653731361901,1872.1013955510127,2.9567235100127536,11.252734383635564
paperboy,0.6069600160478216,939.8066935069199,2.8807643093042814,10.301712757029021
intelligence officer,0.6069524717010822,2100.6675816526576,2.826737544455954,11.154586143621676
industrialist,0.6069266938747463,826.0403229299857,2.8480922095156562,10.937774653680854
online chat,0.6068939087068704,935.5661764174823,2.8690263884532126,10.906518367746322
catfishing,0.6068939087068703,935.5661764174823,2.8690263884532126,10.906518367746322
sikhism,0.6068901741153139,780.5333634214151,3.0904728185922616,10.97465113198573
boy gang,0.6068872072394675,507.2235227228927,2.8399827874042356,10.712746494194269
living abroad,0.6068734174330493,734.3803233046309,3.018881784959863,10.959762453525505
asperger's syndrome,0.6068536156882691,1204.5038162996366,3.027935788236758,10.639360436158995
emergency,0.606848613322972,1763.81771784961,2.984664123818794,10.686305600480946
